1494865821498206361,3306,1494865821497875631,fcu,12.0063915253,5.85284900665,2.0034224987,-0.00520414752412,-0.00026968197065,-0.716727577632,-0.697333796386
1494865821732239383,3307,1494865821731977550,fcu,12.0057621002,5.85280895233,2.0037586689,-0.00528627984539,-0.000422749446944,-0.716727666646,-0.697333011116
1494865822000647686,3308,1494865822000354092,fcu,12.006518364,5.85265159607,2.0037214756,-0.00525753468164,-0.000522850815512,-0.716725669389,-0.697335213362
1494865822226855804,3309,1494865822226547890,fcu,12.0078735352,5.85337162018,2.00354814529,-0.00519480624348,-0.000549412878329,-0.716722365643,-0.697339058651
1494865822461866531,3310,1494865822461076803,fcu,12.0047798157,5.86125469208,2.00361680984,-0.00335533231535,-0.00235568250911,-0.71669760669,-0.697372019133
1494865822691616457,3311,1494865822691380703,fcu,12.0027513504,5.88441991806,2.00384497643,0.00453888146415,-0.0107239294261,-0.7166461113,-0.697339764427
1494865822926698150,3312,1494865822926307475,fcu,12.0004291534,5.93743419647,2.00395750999,0.0165953773565,-0.0236234891562,-0.716371892248,-0.69712110584
1494865823195502835,3313,1494865823195161531,fcu,11.9985046387,6.03770875931,2.00352621078,0.0296284737123,-0.03771793297,-0.715744006965,-0.696713734306
1494865823437487374,3314,1494865823437018354,fcu,11.9961891174,6.20703125,2.00192713737,0.0484241545309,-0.0585378448198,-0.714341104523,-0.695661705408
1494865823676064080,3315,1494865823675660393,fcu,11.9888334274,6.45353460312,2.00087428093,0.0580939580607,-0.0700377600293,-0.71313829854,-0.695092491228
1494865823909515495,3316,1494865823909058470,fcu,11.9797897339,6.74571990967,2.00037670135,0.0462680050403,-0.0584008231745,-0.713898776484,-0.696273762608
1494865824142439369,3317,1494865824142176408,fcu,11.9687099457,7.05129003525,2.00055956841,0.0283332298754,-0.0406524010332,-0.715097799275,-0.697265908995
1494865824405874927,3318,1494865824405383383,fcu,11.9567346573,7.35053253174,2.00080013275,0.0165527689877,-0.030125781488,-0.715888329994,-0.697368153924
1494865824639435035,3319,1494865824639146252,fcu,11.9484767914,7.64112854004,2.00084137917,0.0126696938969,-0.0284419142209,-0.716302820033,-0.697094546231
1494865824867594853,3320,1494865824867346836,fcu,11.9404850006,7.92915821075,2.00024414063,0.0134013203235,-0.0302690584338,-0.716399187898,-0.696904866029
1494865825098751254,3321,1494865825097774653,fcu,11.9369878769,8.21389389038,1.99944877625,0.0153663718064,-0.0318298270668,-0.716272342968,-0.696925151953
1494865825327331886,3322,1494865825327015686,fcu,11.9370851517,8.49707889557,1.99908053875,0.0163184401491,-0.0322002362383,-0.716059494071,-0.69710519597
1494865825585790092,3323,1494865825585461460,fcu,11.9405164719,8.77849674225,1.99863255024,0.0158246355407,-0.031772804322,-0.715903635006,-0.697296246369
1494865825817652904,3324,1494865825817191876,fcu,11.9484634399,9.05786132812,1.99849939346,0.014999953238,-0.0309259201272,-0.715855613438,-0.697401842252
1494865826049926373,3325,1494865826049615220,fcu,11.9550600052,9.33689689636,1.99839818478,0.0144342958285,-0.0298196833161,-0.715917733983,-0.697398190247
1494865826284232151,3326,1494865826283862529,fcu,11.964053154,9.6132774353,1.9983061552,0.0141834309187,-0.0289640317572,-0.716008676359,-0.697346033566
1494865826521600466,3327,1494865826521164457,fcu,11.9764575958,9.88437652588,1.99803864956,0.0140098548629,-0.0286161077352,-0.716082888445,-0.697287701901
1494865826796593615,3328,1494865826796345497,fcu,11.9910326004,10.1511640549,1.99792838097,0.0138783233258,-0.028220813997,-0.716129140939,-0.697258941353
1494865827036106503,3329,1494865827035778831,fcu,12.0071735382,10.4137535095,1.99793624878,0.0140529593152,-0.0276938156807,-0.716159142313,-0.697245759965
1494865827273983870,3330,1494865827273762671,fcu,12.0214042664,10.6758556366,1.99810218811,0.0141557222289,-0.0273120543984,-0.716160703752,-0.697257135936
1494865827508798847,3331,1494865827508525281,fcu,12.0371618271,10.9344873428,1.9983881712,0.0144054700852,-0.0270314819821,-0.716156956609,-0.697266803249
1494865827747349685,3332,1494865827746983489,fcu,12.0530614853,11.1895542145,1.99849641323,0.014767580124,-0.0265852714497,-0.716163723234,-0.697269433894
1494865828013986710,3333,1494865828013327337,fcu,12.0691213608,11.4416294098,1.9985370636,0.0149401693501,-0.026175143823,-0.71617649795,-0.697268152843
1494865828244482857,3334,1494865828244265522,fcu,12.0849189758,11.691318512,1.99895703793,0.0147969375358,-0.0258694596812,-0.716176166871,-0.697282955263
1494865828478962147,3335,1494865828478316282,fcu,12.0967187881,11.9431591034,1.99945735931,0.014468446409,-0.0254585388162,-0.7161931556,-0.697287523717
1494865828709625204,3336,1494865828705975126,fcu,12.1084394455,12.1914415359,1.99983823299,0.0145022736319,-0.0252216851632,-0.716201412229,-0.697286947948
1494865828931146016,3337,1494865828930812206,fcu,12.1197566986,12.4374837875,2.0003926754,0.0146009824193,-0.02492734991,-0.716217380769,-0.697279070404
1494865829188321957,3338,1494865829187969355,fcu,12.12977314,12.6803207397,2.0006582737,0.0146142227461,-0.0246845710306,-0.716234099434,-0.69727025697
1494865829419855415,3339,1494865829419621542,fcu,12.1387710571,12.9203805923,2.00099611282,0.014406810281,-0.0247402524978,-0.716243857492,-0.697262576315
1494865829656739326,3340,1494865829656144480,fcu,12.1451320648,13.1620197296,2.00126671791,0.0141524736102,-0.0251070003707,-0.71624511321,-0.697253385668
1494865829888847559,3341,1494865829888112204,fcu,12.1518917084,13.4014558792,2.00171995163,0.0142114458862,-0.0251700126599,-0.716239282427,-0.697255903938
1494865830126583928,3342,1494865830126177554,fcu,12.1585197449,13.639837265,2.00158190727,0.0145805276518,-0.0250504106039,-0.716246282579,-0.697245400009
1494865830398170725,3343,1494865830397458534,fcu,12.1660165787,13.8774671555,2.00187826157,0.0150165775107,-0.0249380767275,-0.716259565255,-0.69722652697
1494865830634840933,3344,1494865830634537095,fcu,12.1729536057,14.1138820648,2.0022881031,0.0150500483508,-0.0247395017826,-0.716261441148,-0.697230952426
1494865830873369810,3345,1494865830872600155,fcu,12.1758089066,14.3523025513,2.00264525414,0.0148908208012,-0.0245308779542,-0.716257991056,-0.697245286632
1494865831107431959,3346,1494865831106186308,fcu,12.1786241531,14.5885248184,2.00285744667,0.0143099213406,-0.0244921078318,-0.716256519972,-0.697260324701
1494865831341169124,3347,1494865831340862511,fcu,12.1815719604,14.8238725662,2.00299453735,0.0144416912174,-0.0246772238673,-0.716257532988,-0.69725004024
1494865831609349749,3348,1494865831609039752,fcu,12.1845026016,15.0583705902,2.00364208221,0.0146120934734,-0.0248318626843,-0.716259103781,-0.69723938613
1494865831838567397,3349,1494865831838215889,fcu,12.1870727539,15.2930812836,2.00421118736,0.0146872137096,-0.024935922571,-0.716253417948,-0.697239934883
1494865832074005652,3350,1494865832073672424,fcu,12.1871728897,15.5306739807,2.00422668457,0.0144669550402,-0.0249885927619,-0.7162491258,-0.697247063267
1494865832297147443,3351,1494865832296134243,fcu,12.1878871918,15.7674942017,2.00391077995,0.0144992315563,-0.0247855614728,-0.716264904908,-0.697237430309
1494865832522973666,3352,1494865832522640604,fcu,12.188457489,16.0035705566,2.00373148918,0.014528525286,-0.024631211786,-0.716285220536,-0.69722141978
1494865832787074840,3353,1494865832786811335,fcu,12.1896343231,16.2378749847,2.00364780426,0.014605428625,-0.0248098827216,-0.716286109911,-0.697212564375
1494865833019778002,3354,1494865833019467488,fcu,12.1918926239,16.4705162048,2.00365686417,0.0146728076844,-0.0250773790573,-0.716279981716,-0.697207875434
1494865833253698933,3355,1494865833253077033,fcu,12.190955162,16.7059822083,2.00388431549,0.0151126866999,-0.0252628620993,-0.716279450311,-0.697192328961
1494865833490571984,3356,1494865833490273305,fcu,12.1906547546,16.9417285919,2.00364470482,0.0154430806285,-0.0256470089325,-0.716259940359,-0.697191107251
1494865833731722819,3357,1494865833731499750,fcu,12.191242218,17.1772422791,2.00378417969,0.0154300413592,-0.0258577858815,-0.716247660987,-0.697196225508
1494865834003339431,3358,1494865834002914165,fcu,12.1917181015,17.4120750427,2.00359654427,0.0154013266882,-0.0258471346913,-0.716235712842,-0.697209529778
1494865834246224136,3359,1494865834245958313,fcu,12.192732811,17.6476821899,2.00300765038,0.0152751845207,-0.0259426847972,-0.716224958112,-0.697219804094
1494865834480444651,3360,1494865834480013215,fcu,12.1900119781,17.8874664307,2.00257277489,0.0152783574439,-0.0259057723554,-0.716235619817,-0.697210154586
1494865834718584608,3361,1494865834718252305,fcu,12.1883525848,18.1281661987,2.00269961357,0.0152488217265,-0.0258959153152,-0.716236256503,-0.697210513314
1494865834946538545,3362,1494865834946264224,fcu,12.1876630783,18.3674793243,2.00265312195,0.0150848380501,-0.0258726518403,-0.71624896222,-0.697201891612
1494865835216278948,3363,1494865835214918722,fcu,12.1889286041,18.6052742004,2.00261878967,0.014647927014,-0.0256373258993,-0.716265045679,-0.697203377856
1494865835442710789,3364,1494865835442418937,fcu,12.1912279129,18.8420066833,2.00241351128,0.0147146515414,-0.0255707086131,-0.716276063486,-0.697193100057
1494865835668594333,3365,1494865835668044062,fcu,12.1912031174,19.0821437836,2.00262570381,0.0149717740834,-0.0256428075068,-0.716268943681,-0.6971922925
1494865835899747725,3366,1494865835899283092,fcu,12.1916589737,19.3219451904,2.00277519226,0.0152660305635,-0.0256615434632,-0.716255125287,-0.697199418387
1494865836129824445,3367,1494865836129512588,fcu,12.1913051605,19.5613613129,2.00242400169,0.0155876380737,-0.025635806961,-0.71624368084,-0.697205006148
1494865836396005770,3368,1494865836393194823,fcu,12.1911611557,19.7998847961,2.00238204002,0.0152180248895,-0.025691642829,-0.716241920915,-0.697212924386
1494865836627010943,3369,1494865836626737609,fcu,12.1917734146,20.038854599,2.00215601921,0.0147996569442,-0.0260594979815,-0.716244197796,-0.697205939334
1494865836861769840,3370,1494865836861531466,fcu,12.1886329651,20.2812385559,2.00231957436,0.0145256985404,-0.0263113290264,-0.716242812077,-0.697203666223
1494865837099819259,3371,1494865837099486770,fcu,12.18562603,20.5223426819,2.00255084038,0.0142324190367,-0.0263836182325,-0.716233062527,-0.69721699856
1494865837379936835,3372,1494865837373533067,fcu,12.1841516495,20.7625598907,2.00229430199,0.0139943328426,-0.0265961171458,-0.716220980876,-0.697226155386
1494865837610933655,3373,1494865837610631342,fcu,12.1858530045,21.0016021729,2.00217151642,0.0139657818742,-0.0268875846818,-0.716211052525,-0.697225747493
1494865837847885492,3374,1494865837847537968,fcu,12.1895666122,21.2409973145,2.00202989578,0.0140268434669,-0.0268585165151,-0.716206327535,-0.697230495713
1494865838079733430,3375,1494865838079402052,fcu,12.1886844635,21.4843502045,2.00166916847,0.0141210727766,-0.026319857372,-0.716226337408,-0.697228580893
